fl1_real_time_s,fl1_peak_time_s,fl1_peak_time_m,fl1_peak_time_h,fl1_avg_baseline,fl1_bl_slope,fl1_pk_fwhm,fl1_transit_t,fl1_valve_state,fl1_pk_order,fl1_segment_num,fl1_pk_ht1_hz,fl1_pk_ht2_hz,fl1_pk_ht3_hz,fl1_node_dev_1,fl1_node_dev_2,fl1_node_dev_mean,fl1_avg_pk_ht_hz,fl1_mass_pg,fl1_pair_id,fl1_bl_avg_hz,fl2_real_time_s,fl2_peak_time_s,fl2_peak_time_m,fl2_peak_time_h,fl2_avg_baseline,fl2_bl_slope,fl2_pk_fwhm,fl2_transit_t,fl2_valve_state,fl2_pk_order,fl2_segment_num,fl2_pk_ht1_hz,fl2_pk_ht2_hz,fl2_pk_ht3_hz,fl2_node_dev_1,fl2_node_dev_2,fl2_node_dev_mean,fl2_avg_pk_ht_hz,fl2_mass_pg,fl2_pair_id,fl2_bl_avg_hz,fl1_bl_dens_gcm3,fl2_bl_dens_gcm3,density_gcm3,volume_fl,total_volume_au,total_volume_fl,water_content
3796917794.31556,1118.25919628143,18.6376532713572,0.31062755452262,-454.56708674709,2.46017731429375e-06,320,754,11,10,0,83.2626074978587,88.0520394901514,82.919028996081,1.10258654382008,0.848018860668094,0.975302702244087,83.0908182469698,64.9194478757082,2,-454.56708674709,3796917796.42931,1120.37293744087,18.6728822906812,0.311214704844687,186.984362978842,1.59072968180078e-05,255,611,7,12,0,51.1121406575757,52.8380142005496,49.9165307397292,-0.805239836887755,0.473827765518735,-0.16570603568451,50.5143356986524,39.4672101268456,2,186.984362978842,1.00859905985458,1.08722381083372,1.209142346983,323.717880589725,174.062697588167,1689.93991834399,0.808444148176024
3796917808.15826,1132.10189008713,18.8683648347855,0.314472747246424,-453.362945371316,-4.31747782344357e-06,332,757,11,14,0,96.3954433670808,101.93033291093,96.3616552067086,-0.401932257666588,-0.432976632099843,-0.417454444883215,96.3785492868948,75.3012467414847,3,-453.362945371316,3796917810.41441,1134.35804581642,18.9059674302737,0.315099457171228,181.566789309381,2.57117659107451e-05,259,604,7,16,0,55.2103549269679,57.4445857664249,53.7200537930118,1.11247233678791,1.85767591584461,1.48507412631626,54.4652043599898,42.5540519408364,3,181.566789309381,1.00860600007074,1.08719258598498,1.18931362808356,416.702092598683,221.785506647237,2153.27112693669,0.806479505815184
3796917848.69695,1172.640583992,19.5440097332001,0.325733495553335,-452.977655959183,3.44110317892919e-06,297,706,11,26,0,55.2593044838795,57.2327662269985,55.5542001677859,0.845782654718039,1.0540362318526,0.949909443285321,55.4067523258327,43.2896900700619,5,-452.977655959183,3796917852.69944,1176.64307689667,19.6107179482778,0.326845299137963,149.237277404159,9.34444890347073e-06,242,575,7,28,0,41.7120731358265,45.2233828986992,40.6962611720226,-0.762119566220827,1.11174832596614,0.174814379872657,41.2041671539245,32.1931091575058,5,149.237277404159,1.00860822073341,1.08700625088723,1.31445255730936,141.541578159361,127.731007105526,1240.11480178614,0.885864132937129
3796917862.12178,1186.06541490555,19.7677569150925,0.329462615251541,-452.079599697935,4.01482113697601e-07,294,703,11,30,0,57.1352261365085,59.9105098693719,57.3064094560424,0.175421705716502,0.577495269579203,0.376458487647853,57.2208177962754,44.7070323376695,6,-452.079599697935,3796917866.28326,1190.22689652443,19.8371149420738,0.330618582367897,144.95267947317,1.67741732680394e-06,238,577,7,32,0,44.6022635319893,46.5581917421965,44.5724120221587,-1.513255448685,-1.28607705436704,-1.39966625152602,44.587337777074,34.8364044524367,6,144.95267947317,1.00861339679056,1.08698155608279,1.36356628048327,125.952018962533,112.900881314937,1096.13207651046,0.8850941217198
3796917875.67846,1199.62208890915,19.9937014818192,0.333228358030319,-451.161652152456,-2.37726723180383e-06,311,715,11,34,0,74.087422055424,78.0986563489365,74.2994450198479,-0.0422934885160519,0.509332106686574,0.233519309085261,74.1934335376359,57.9678578558471,7,-451.161652152456,3796917879.29018,1203.23381090164,20.0538968483607,0.334231614139345,157.062327135709,9.02951586043141e-06,245,595,7,36,0,55.9315365082725,58.2107919200903,54.0690705734313,-1.50750174166948,-0.731260780806846,-1.11938126123816,55.0003035408519,42.9721287405745,7,157.062327135709,1.00861868749356,1.08705135151884,1.31180991511065,191.192397984079,149.387125796871,1450.36972693667,0.868176786626747
3796917902.97871,1226.92234492302,20.448705748717,0.340811762478616,-449.984377784044,4.83215665615942e-07,301,720,11,42,0,60.1728372658873,62.6562640184804,60.3419215419791,0.666973750317395,0.148963438613677,0.407968594465536,60.2573794039332,47.0795195410543,8,-449.984377784044,3796917906.97283,1230.91646528244,20.515274421374,0.341921240356233,148.483320331211,1.03252464157865e-05,239,569,7,44,0,45.4368394037036,47.7195616124865,44.7100694338279,-1.01315170353368,0.0261325095571971,-0.493509596988239,45.0734544187657,35.2162108455814,8,148.483320331211,1.00862547285844,1.08700190536338,1.31966220640334,151.363213613025,125.05180714195,1214.10298517977,0.875329180917372
3796917930.04702,1253.99065351486,20.8998442252477,0.348330737087462,-450.39932764842,-3.49625350327241e-06,301,694,11,51,0,61.7595004411891,62.9905232234778,61.1252582151987,0.0852495683769414,-0.62836450172084,-0.271557466671949,61.4423793281939,48.0053684186897,10,-450.39932764842,3796917933.96296,1257.90659236908,20.965109872818,0.3494184978803,147.821612183867,1.44504517639313e-05,238,579,7,53,0,45.7062134270866,48.8762934384227,44.2994551091476,0.141191302240494,0.0807881161730145,0.110989709206754,45.0028342681171,35.1610348190873,10,147.821612183867,1.00862308124412,1.08699809152751,1.30154767825,163.883022830362,116.191130377474,1128.07644660882,0.85472347789636
3796917943.20926,1267.15289664268,21.1192149440447,0.351986915734079,-450.774858465637,5.36207971858581e-08,299,693,11,55,0,63.1211293197486,66.3758267145207,63.2749557525658,0.533060932915261,0.0476843504141165,0.290372641664689,63.1980425361572,49.3770805828172,11,-450.774858465637,3796917947.10476,1271.04839611053,21.1841399351756,0.353068998919593,149.791335600741,1.07929344580052e-05,239,559,7,57,0,47.4923187397666,49.2147502863539,46.7248762830573,-0.839365980440833,1.27288749440452,0.216760756981844,47.108597511412,36.8062826334167,11,149.791335600741,1.00862091682631,1.08700944426944,1.31652473103984,160.365277412816,124.628123754374,1209.98952790647,0.867465565846441
3796917956.69841,1280.64204692841,21.3440341154734,0.355733901924557,-450.009450651304,7.85497663605789e-08,333,805,11,59,0,51.6103542907422,53.7282488275354,52.2873159068313,0.28508512252391,-0.169117874321201,0.0579836241013544,51.9488350987868,40.5879947213353,12,-450.009450651304,3796917960.54599,1284.4896261692,21.4081604361534,0.35680267393589,147.820064891246,-1.59847651881153e-06,261,618,7,61,0,32.4357215038669,32.7654716271736,31.3739991120744,-2.82275454944766,-1.35850924677141,-2.09063189810953,31.9048603079707,24.9274945107498,12,147.820064891246,1.0086253283479,1.0869980826095,1.21174738022949,199.82072032728,174.563769018303,1694.8047206449,0.882098086054867
3796917970.01632,1293.95995616913,21.5659992694855,0.359433321158091,-450.751871566645,3.04947193537391e-06,298,711,11,63,0,56.2501304280615,59.6712089963729,56.6064121391791,1.72203967721979,1.18009362715512,1.45106665218745,56.4282712836203,44.087810104661,13,-450.751871566645,3796917974.01816,1297.9617972374,21.6326966206233,0.360544943677055,144.155564263883,5.91506130000017e-06,239,572,7,65,0,42.9885203664929,45.5419136093328,41.5885673859308,-1.09678371224574,-1.17216178409541,-1.13447274817058,42.2885438762118,33.0403404110351,13,144.155564263883,1.00862104931411,1.08697696181174,1.32132076124599,140.990888134446,124.177691831081,1205.6163744496,0.88305493262829
3796917983.70127,1307.64490747452,21.794081791242,0.363234696520699,-448.826578795837,2.27155814910324e-06,321,760,11,67,0,90.9306013088488,95.7544790120542,91.032392880268,0.793173386090361,1.05219459626747,0.922683991178917,90.9814970945584,71.0844914383724,14,-448.826578795837,3796917987.39573,1311.33936023712,21.855656003952,0.3642609333992,149.754176793836,1.01556297938439e-05,252,577,7,69,0,67.0114230018931,70.2300701139826,65.5805510762001,-0.776537967361272,-0.353510869496763,-0.565024418429017,66.2959870390466,51.7975266792726,14,149.754176793836,1.00863214597458,1.08700923010011,1.29750057265937,246.079131091536,183.489829768142,1781.46605925293,0.861867067400245
3796917997.02965,1320.97328400612,22.016221400102,0.366937023335033,-449.087197735739,5.04076199334036e-07,312,734,11,71,0,74.9596996703407,78.8034978930261,75.6057646951571,0.532766608232533,0.696624540675294,0.614695574453913,75.2827321827489,58.8189346427227,15,-449.087197735739,3796918000.84932,1324.79295349121,22.0798825581868,0.367998042636447,147.838533199916,1.90467119218657e-05,246,588,7,74,0,56.3616739699712,59.5346102829347,55.3417196165984,-0.0471368756167253,0.539195877756293,0.246029501069784,55.8516967932848,43.6373283503408,15,147.838533199916,1.00863064386543,1.08699818905386,1.31225434677108,193.723131889341,143.217324719253,1390.46836223428,0.8606777851615
3796918010.4646,1334.40823221207,22.2401372035344,0.370668953392241,-448.775624762243,5.5954947477535e-06,291,696,11,76,0,48.417935959942,51.45693769485,48.8249219487365,1.31668870942515,0.670664134874274,0.993676422149714,48.6214289543392,37.988268610639,16,-448.775624762243,3796918014.7349,1338.67853713036,22.3113089521726,0.371855149202877,136.162222860026,1.27221431491896e-05,231,544,7,78,0,36.2616085957454,38.923490164547,36.3938453811357,-0.220356933402787,0.543401333334129,0.161522199965671,36.3277269884405,28.3831117375598,16,136.162222860026,1.00863243965438,1.08693089121048,1.31830178173944,122.673650400318,117.683960090547,1142.5700317271,0.892633583068089
3796918023.87182,1347.81545138359,22.4635908563932,0.374393180939886,-448.32025410582,6.88841223049324e-07,322,745,11,80,0,81.8139401353818,86.3153772038505,81.0688979685258,0.499346126135745,0.616617387831752,0.557981756983749,81.4414190519538,63.6307605414613,17,-448.32025410582,3796918027.50132,1351.44495153427,22.5240825255712,0.375401375426186,154.758454985782,1.83773871830006e-05,244,598,7,82,0,58.6033055555046,60.8647291580428,57.9754752890212,0.0287013522911134,0.894760548254518,0.461730950272816,58.2893904222629,45.5419157382398,17,154.758454985782,1.00863506423888,1.0870380728698,1.28443172910029,230.716207440136,179.629139937004,1743.98339382039,0.867707336974851
3796918050.33614,1374.27976846695,22.9046628077825,0.381744380129708,-447.763581827879,4.4336811336672e-07,306,732,11,89,0,35.8847758557388,37.5365443420601,35.9784422838735,0.130906441811446,-0.0161569894839149,0.0573747261637656,35.9316090698062,28.0736219875013,18,-447.763581827879,3796918054.96659,1378.91021895409,22.9818369825681,0.383030616376135,129.194925051952,4.16945008100547e-06,245,582,7,1,1,25.2116506683196,25.35590506893,24.256162625225,-0.723275962626533,-0.0991489066910405,-0.411212434658787,24.7339066467723,19.3247773604194,18,129.194925051952,1.00863827268767,1.08689073433704,1.25973771742298,111.802803933294,131.28779280865,1274.64692282062,0.912287236620875
3796918089.9837,1413.92733740807,23.5654556234678,0.392757593724463,-446.786475792994,3.14939627449461e-06,318,744,11,12,1,83.2519439823768,87.5617917622664,83.00826470936,0.870825018226114,0.614977987559567,0.742901502892841,83.1301043458684,64.9501423844817,19,-446.786475792994,3796918093.52243,1417.46606588364,23.6244344313939,0.393740573856566,156.653500085399,7.50618723230834e-06,252,600,7,14,1,61.8809886088751,63.4476120615945,60.4793472520451,-1.3245374290936,0.693493308548836,-0.315522060272382,61.1801679304601,47.8005007867812,19,156.653500085399,1.00864390435786,1.08704899519411,1.30558432637609,218.731225418996,186.025772766636,1806.08702263672,0.878892200277443
3796918118.66233,1442.60596132278,24.0434326887131,0.400723878145218,-442.098062653739,-5.08725027170904e-06,306,723,11,19,1,55.8547380748813,59.7405224699229,55.7303282914463,-0.989045419921828,-0.906713954567425,-0.947879687244626,55.7925331831638,43.5911034005278,20,-442.098062653739,3796918122.48027,1446.4239013195,24.1070650219917,0.401784417033196,149.789167450544,4.70310136309392e-06,237,583,7,21,1,40.9535922255697,44.3929117232673,40.7221796320503,-0.597239502543898,-0.990381300073215,-0.793810401308557,40.83788592881,31.9069310285217,20,149.789167450544,1.00867092660067,1.08700943177304,1.30093483460268,149.149799913811,92.1253364318994,894.426466350025,0.833245319179271
3796918132.23986,1456.18349742889,24.2697249571482,0.404495415952471,-443.888855028273,-4.60262642162642e-07,293,679,11,23,1,55.5443020250674,59.7398572296772,55.8966593317273,0.00471675564909819,0.0008736070230442,0.00279518133607119,55.7204806783974,43.5348082655636,21,-443.888855028273,3796918136.40984,1460.3534758091,24.3392245968183,0.405653743280305,143.629125338382,1.17178315888055e-05,233,562,7,25,1,41.5521945650083,44.5920034651562,40.6138253610658,-0.581765475364886,0.113193990906665,-0.234285742229111,41.083009963037,32.0984481816659,21,143.629125338382,1.0086606051497,1.08697392761658,1.3067760416368,146.033391556518,121.524459811765,1179.85667542047,0.876227854960031
3796918159.96766,1483.91128969193,24.7318548281988,0.412197580469979,-441.453952073065,2.85552992754179e-06,315,732,11,31,1,69.7233464601408,73.3707425606505,69.8170265679985,0.638320559654165,0.748966153898556,0.69364335677636,69.7701865140696,54.5119434642679,22,-441.453952073065,3796918163.57388,1487.5175113678,24.7919585227966,0.413199308713277,153.49119572443,1.27481326307317e-05,248,590,7,33,1,51.0602250313822,54.0304984485555,49.5046527069545,-0.405784362320714,0.126635966244352,-0.139574198038181,50.2824388691684,39.2860274829404,22,153.49119572443,1.00867463901082,1.08703076886598,1.28920586786968,194.316845529141,156.384516226798,1518.30599114273,0.872017335989769
3796918173.71761,1497.6612393856,24.9610206564267,0.416017010940446,-441.665162674174,6.88010783905769e-07,318,733,11,35,1,79.7047762279885,84.7938720306516,80.2853736031121,0.579914182046597,0.461980178931124,0.520947180488861,79.9950749155503,62.5007215701938,23,-441.665162674174,3796918177.61573,1501.55936455727,25.0259894092878,0.41709982348813,151.19759815318,1.16560306850178e-05,249,592,7,37,1,59.175841106914,61.2619404820655,57.6824489303184,-1.48563052952156,0.43448122782081,-0.525574650850375,58.4291450186162,45.6511069993775,23,151.19759815318,1.00867342167267,1.08701754943573,1.29927736963832,215.071825443962,158.199846654103,1535.93067119536,0.859972960057774
3796918213.45697,1537.40059781075,25.6233432968458,0.427055721614096,-440.398191657322,-1.47784264915206e-06,293,695,11,47,1,57.598465877612,60.4685232546677,57.8675858001754,-0.0691604390100945,0.77657680356129,0.353708182275598,57.7330258388937,45.1072241281202,25,-440.398191657322,3796918217.58532,1541.52895188332,25.6921491980553,0.428202486634254,144.894962185324,7.53701434929725e-06,242,588,7,50,1,43.0466135526085,46.691001525715,41.9606152397296,-0.77152508023794,-0.586968816262716,-0.679246948250328,42.5036143961691,33.2083765395092,25,144.894962185324,1.00868072401516,1.08698122342213,1.30550931601047,151.963878630777,121.945259259304,1183.94213309673,0.871645856344939
3796918295.98914,1619.93277215958,26.9988795359929,0.449981325599882,-441.826679968353,1.25196971955307e-07,312,727,11,70,1,73.3277051014738,77.3322284075687,73.6207070453593,0.440935003376195,-0.23842010245932,0.101257450458437,73.4742060734165,57.405920317389,27,-441.826679968353,3796918299.8646,1623.80823087692,27.0634705146154,0.451057841910256,154.222416936343,7.22283055641203e-06,251,593,7,72,1,54.5928786323414,57.382265480769,53.0192101850658,-0.768891674869231,-0.725865613870015,-0.747378644369623,53.8060444087036,42.039045577894,27,154.222416936343,1.00867249074799,1.08703498334891,1.30141067482123,196.099871628042,159.428289113795,1547.85737334801,0.873308823535932
3796918335.81602,1659.75965714455,27.6626609524091,0.461044349206818,-441.966292422404,2.81577883121094e-06,303,696,11,81,1,75.7347053750554,79.2098374738838,75.6968981448188,1.21210673632881,0.783855916249613,0.997981326289212,75.7158017599371,59.157294986693,29,-441.966292422404,3796918339.82018,1663.76381468773,27.7293969114621,0.462156615191036,146.718865309437,1.10035556343456e-06,243,588,7,83,1,57.5355566885408,59.5623590306195,56.0550991770092,-1.50098201668128,-1.04712459449314,-1.27405330558721,56.795327932775,44.3745940779684,29,146.718865309437,1.00867168607452,1.08699173571097,1.32209223813216,188.747338355188,165.141228956432,1603.32316369221,0.882277420653905
3796918362.59651,1686.54013824463,28.1090023040771,0.468483371734619,-442.61354104475,-1.99567622642684e-06,291,675,11,3,2,49.9190586153838,51.570827222639,49.821716134994,0.157765426978166,0.0720340452505372,0.114899736114351,49.8703873751889,38.9640887170228,31,-442.61354104475,3796918366.87274,1690.81637644768,28.1802729407946,0.46967121567991,142.278799896388,6.24867698644666e-06,232,564,7,5,2,37.0585627761158,39.876379016854,35.8908252405361,0.201301593077777,0.140015863602591,0.170658728340184,36.474694008326,28.4979381165533,31,142.278799896388,1.00866795557789,1.08696614485066,1.30016171576416,133.670404101015,95.4986804669366,927.177588917394,0.85583085085448
3796918442.90737,1766.85099959373,29.4475166598956,0.490791944331593,-443.897024513199,-1.09358387853154e-06,313,740,11,28,2,79.1866746638694,83.458554298202,79.3392635816361,0.703736602135392,0.571907047087298,0.637821824611345,79.2629691227528,61.9287221019281,34,-443.897024513199,3796918446.5334,1770.47702860832,29.5079504768054,0.491799174613423,155.402861679448,7.25650489539973e-06,247,583,7,31,2,58.6568076029175,60.2484963879577,56.42871285194,-0.495562530843534,-0.379932874491768,-0.437747702667651,57.5427602274287,44.958568251254,34,155.402861679448,1.00866055806387,1.08704178698663,1.29469505054269,216.507881847548,161.031309669341,1563.4207793177,0.861516563735301
3796918471.03548,1794.97911477089,29.9163185795148,0.49860530965858,-441.928383209707,1.43300271341297e-06,316,743,11,37,2,68.8500951982024,71.8219359528643,68.5696924060272,0.869190705902046,0.161223221723735,0.51520696381289,68.7098938021148,53.6835292194816,36,-441.928383209707,3796918474.68161,1798.62524580956,29.9770874301593,0.499618123835988,155.188202080846,1.91633946184957e-06,239,590,7,39,2,51.658317163434,54.0977897764135,50.7244921269655,-1.42830267166654,-2.09011177186324,-1.75920722176489,51.1914046451997,39.9962089152916,36,155.188202080846,1.00867190456891,1.08704054976977,1.31604437493066,174.653016765948,141.842855725986,1377.12391767245,0.873175525800802
3796918538.02613,1861.96976661682,31.0328294436137,0.517213824060228,-447.006915125457,2.83515425138728e-06,306,743,11,60,2,64.0644454632392,66.4254210991183,64.2051980190769,0.558538088523246,0.861413069663934,0.70997557909359,64.1348217411581,50.1089928452448,39,-447.006915125457,3796918541.95093,1865.89456748962,31.0982427914937,0.518304046524896,148.545597356895,1.64330174340813e-05,241,584,7,62,2,47.3298294553459,51.4672550289973,47.3542006664561,-0.553752143858543,1.47907770044499,0.462662778293225,47.342015060901,36.9886534266887,39,148.545597356895,1.0086426338288,1.08700226430464,1.30791249549998,167.43748456803,131.658652738671,1278.2475277092,0.869010124456801
3796918551.75007,1875.69370651245,31.2615617752075,0.521026029586792,-447.973515673416,5.69447447752947e-06,309,714,11,64,2,76.6379177963134,80.1023128609634,76.7695143969778,1.79270894774925,1.25562015717742,1.52416455246333,76.7037160966456,59.9291594915892,40,-447.973515673416,3796918555.64981,1879.59344625473,31.3265574375788,0.522109290626314,151.410284569396,3.18265941701508e-06,249,607,7,66,2,58.3240025956237,62.450355741129,56.7826839257711,-1.3001131904882,-1.7458958904497,-1.52300454046895,57.5533432606974,44.9668368504945,40,151.410284569396,1.00863706270827,1.08701877527992,1.32258231483303,190.890478788871,156.156563282043,1516.0928415927,0.8740905084755
3796918565.45017,1889.39380002022,31.4898966670036,0.524831611116727,-447.996315873095,1.93989502242833e-06,293,705,11,68,2,49.5407627177422,52.7671043528936,49.6458046043714,1.67026278921773,0.694809930798436,1.18253636000808,49.5932836610568,38.7475856122839,41,-447.996315873095,3796918570.20341,1894.14704704285,31.5691174507141,0.526151957511902,121.321874616106,-2.41598259423933e-06,235,555,7,71,2,38.7965979643301,42.5252753434556,38.3090703999899,-2.09527478456276,-1.42799762229265,-1.76163620342771,38.55283418216,30.1216038300457,41,121.321874616106,1.00863693129652,1.08684535704749,1.35994623716911,110.294788565428,92.1754237787922,894.912754383538,0.876753585167747
3796918579.01486,1902.95849275589,31.7159748792648,0.528599581321081,-448.613080099376,2.22364654145029e-07,320,743,11,73,2,85.8884444634723,91.6902059941729,84.9945279998008,0.870210694541806,0.465240123583151,0.667725409062479,85.4414862316366,66.7560415081127,42,-448.613080099376,3796918582.62688,1906.5705165863,31.7761752764384,0.529602921273973,156.536014800638,1.31129589008446e-06,254,613,7,75,2,63.7737202127109,67.0601495338196,61.0216695121136,-1.25516229962755,-1.02528802582675,-1.14022516272715,62.3976948624122,48.7517632471075,42,156.536014800638,1.00863337650044,1.0870483180533,1.29937933239341,229.602648480816,166.587525384169,1617.36496644982,0.85803906153303
3796918592.8193,1916.76293706894,31.946048951149,0.532434149185816,-448.379330024153,-1.64294202351468e-06,330,767,11,77,2,87.3783003622599,95.3124028604356,87.1661053846831,-0.747602436779066,0.00372251106178895,-0.371939962858638,87.2722028734715,68.1863934544799,43,-448.379330024153,3796918596.22717,1920.1708073616,32.00284678936,0.533380779822667,159.504183169633,9.44496514764632e-06,264,627,7,80,2,63.9145641688018,67.5686238615053,62.2457602399534,-1.02376137604836,0.168238559485272,-0.427761408281546,63.0801622043776,49.2849798403285,43,159.504183169633,1.0086347237476,1.08706542545488,1.29157158734386,240.995084867335,152.315979823303,1478.80538490848,0.837033941499848
3796918605.9369,1929.88052940369,32.1646754900614,0.536077924834357,-450.857086582785,-3.83929089011671e-06,304,726,11,82,2,66.8667493612001,71.5997004337953,67.505891304126,-0.2576445882043,-0.232108333131568,-0.244876460667934,67.1863203326631,52.4931504204559,44,-450.857086582785,3796918609.94557,1933.88920640945,32.2314867734909,0.537191446224848,145.4214763239,1.54943779994515e-05,239,570,7,84,2,48.4775084906569,51.7310883538795,47.9552488542899,0.342268535552343,0.857870471426784,0.600069503489564,48.2163786724734,37.6717999415922,44,145.4214763239,1.00862044289449,1.0869842580508,1.28616354143919,189.135131428974,122.344507006061,1187.81834962044,0.840770997106241
